video_id,title,publishedAt,channelId,channelTitle,categoryId,trending_date,tags,view_count,likes,dislikes,comment_count,thumbnail_link,comments_disabled,ratings_disabled,description
"U_7a_4l3ZUw","MC Hariel feat Lele JP e MC Neguinho do Kaxeta - Favela Pede Paz (GR6 Explode) DJ Murillo e LTnoBeat","2020-11-19T16:17:54Z","UCNUQK9mQoqi4yNXw2_Rj6SA","GR6 EXPLODE","10","20.20.11","gr6|gr6 explode|funk 2020|funk|mc|música|música de funk|musicas|favela pede paz|mc hariel favela pede paz|hariel|hariel favela pede paz|mc hariel|mc lele jp|lele jp|nk|neguinho do kaxeta|mc Neguinho do kaxeta|hariel lele jp|hariel lele jp neguinho do kaxeta|neguinho do kaxeta favela pede paz|lele jp favela pede paz|avisa que é o funk","1137099","157380","861","2154","https://i.ytimg.com/vi/U_7a_4l3ZUw/default.jpg","False","False","Ouça agora nas plataformas digitais:https://ingrooves.ffm.to/avisaqueeofunkSiga no Instagram: @mchariel @lelejp @neguinhodokaxetaoficialLetra:(Vai ter que respeitar)Eu to convicto Acredito que isso vai passarPor mais que a chuva seja forteO sol há de abrirAs coisas nunca sãoComo a gente quer Isso não é motivo pra me fazer desistirEu tive que sorrir Quando a vontade era chorarEu aprendi conviver Com essa cicatriz A melodia lembra pazPra fazer pensarA quanto tempo a paz Não anda por aquiA quanto tempo a gente sofreNa mão dos partido ricoA quanto tempo a gente morreSempre por enganoA quanto tempo a trancaCanta pra um faveladoE será que a cadeia chegaPra quem realmente ta roubandoE o povo cansado De achar balada perdidaA violência de vocês gera essa revoltaDe quem devia ta cuidando E ta oprimindo De quem devia protegerE já virou perigoMas a revolta toma contaDe um dos nossos amigoQue ta cansado de verOs irmão virando alvo de tiroSe é um maloqueiro Que tá no toque do gatilhoAi fica facinhoPra vocês chamar ele de assassinoE antes da condenação Vocês já estão julgandoMinha mãe já sabe disso Por isso me ensinaSe esforça muito para ser um caraCom muitas virtudeSe afasta do crimeCuidado com a policia E antes da condenação Vocês já estão julgandoMinha mãe já sabe disso Por isso que ela me ensinaSe esforce muito para ser um caraDe virtudeSe afasta do crimeCuidado com a policia Favela pede pazCultura e muito maisFamilias inconformadasEles não jogam a realSe eles não faz Nóis fazSistema incapazOlha por nossas quebradaPai nosso celestialEu quero ser a continuidadeE uma virgula por cima do ponto final (é)Eu to no meio entre a liberdadeE a ambição de ter um bode Pra forgar no natal (é)Capacidade todo mundo temSó a oportunidade que não é de igual (é)Me fala quem Que tira os menor do crimeQue põe os menor no trampoSem tratar ninguém que nem um animalO que será?Que põe o pão de cada diaNa mesa dessas famíliaQue sempre esteve a precisarO que será?Que dentre todos os problemasPoca toda sexta-feiraE os maloqueiro vai desestressarO que será ?Que salva vida mais que Clark KentBruce WaynePor todas favela ao mesmo tempo táEu sou o funkHoje válvula de escapeMudando as realidadeSem fazer ninguém por ai sangrarFavela pede pazCultura e muito maisFamilias inconformadasEles não jogam a realSe eles não faz Nóis fazSistema incapazOlha por nossas quebradaPai nosso celestialProduzido por GR6 FilmesEste videofonograma é um produto original e próprio da Gravadora e Editora. A cópia dele ou o reenvio do mesmo resultará em grandes implicações ao seu canal do youtube ou até a exclusão do mesmo.GR6 EXPLODE ®#Gr6Explode #McHariel #AvisaQueÉoFunkAno 2020"
"rBSpzC0rXG0","Veja tudo que aconteceu na noite da décima eliminação I A Fazenda 12","2020-11-20T04:25:22Z","UCw4YGFtvDgOL09KrFpqj6kg","A Fazenda","24","20.20.11","acelere|aclr|a fazenda|fazenda talks|marcos mion|rodrigo carelli|multiplataforma|reality show|record tv|peões|roça|prova do fazendeiro|poder da chama|prova de fogo|Biel|Carol Narizinho|Cartolouco|Fernandinho Beatbox|Jakeyne Oliveira|Jojo Todynho|JP Gadêlha|Juliano Ceglia|Lidi Lisboa|Lipe Ribeiro|Lucas|Maciel|Luiza Ambiel|Mariano|Mateus Carrieri|MC Mirella|Raissa Barbosa|Rodrigo Moraes|Stéfani Bays|Tays Reis|Victória Villarim","1138771","61864","1895","9516","https://i.ytimg.com/vi/rBSpzC0rXG0/default.jpg","False","False","A décima eliminação do reality teve muita emoção desde o primeiro peão salvo. Confira tudo que aconteceu na última quinta-feira (19).Inscreva-se no canal A Fazenda: http://r7.com/8IZb Site oficial: https://afazenda.r7.com/a-fazenda-12Assista às íntegras no PlayPlus: https://www.playplus.comTikTok: https://vm.tiktok.com/ZS5cTvgC/Facebook: https://www.facebook.com/AFazendaRecordInstagram: https://www.instagram.com/afazendarecordTwitter: https://twitter.com/afazendarecord#AFazenda12 #MarcosMion #FogoNoFeno"
"Ad5Kym4P8wM","Gabriela Rocha, Kim Walker-Smith – Seu Nome É Amor (Love Has a Name)","2020-11-19T22:00:11Z","UC4t2mdI8uAiJDJSRjiWJT1Q","Gabriela Rocha","10","20.20.11","Kim Walker Gabriela Rocha|Love Has a Name|gabriela rocha|kim walker|diz gabriela rocha|lugar secreto|diz que amado sou|eu navegarei|diz|your spirit|louvores 2020|musica gospel|musica gospel 2020|hinos|worship|jesus culture|louvores gospel|gospel music|gospel|gabriela rocha e kim walker|louvores|devocional gabriela rocha|devocional|live|gabriel rocha 2020|louvores 2020 mais tocados|kim walker gabriela rocha","130377","24875","121","1551","https://i.ytimg.com/vi/Ad5Kym4P8wM/default.jpg","False","False","Seu Nome é Amor (Love Has a Name) - Gabriela Rocha + Kim Walker-Smith | Assista minha playlist de músicas: https://onilnk.com/r/SeuNomeEAmorInscreva-se no canal Gabriela Rocha: https://onilnk.com/r/GabrielaRocha Official vídeo for “Seu Nome é Amor (Love Has a Name)” by Kim Walker-Smith and Gabriela Rocha Gravado no início de Março/2020, antes das restrições da pandemia. Recorded in early March/2020 before pandemic restrictions. _____LYRICS (LETRA) Written by (Compositores): Kim Walker-Smith, Ricky Jackson e Ran JacksonHá um vazio em cada coração Há um anseio, que vai além do céu Há resposta, pra toda questão Há um nome Há esperança em meu interior Há uma voz que ecoa em meio à dor Há uma chama pronta pra queimar Há um nomeFixo meu olhar sobre Aquele que venceu Grande é o Senhor Que as correntes já rompeu Seu nome é amor Seu nome é amor, Jesus (bis)There's a joy that Triumphs over fear There's a laughter that Wipes away all tears There's a presence That changes atmospheres There's a name We will fix our eyes On the One who overcame We will stand in awe Of the One who breaks the chains Love has a name Love has a name, Jesus (bis)Seu nome é exaltado Pra sempre Seu nome estremece céus e terra A nossa esperança O nosso Salvador, Jesus, Jesus Seu nome é amor Seu nome é amor Jesus Seu nome é alegria Seu nome é alegria, Jesus Victory has a name Victory has a name, Jesus Love has a name Love has a name, Jesus  ___ Gabriela Rocha nasceu em São Paulo no ano de 1994. Aos 5 anos iniciou seu ministério na igreja que frequentava, quando aos 13 participou do programa Raul Gil, onde suas voz se propagou pela nação. A partir de então, a cantora se dedicou por completo ao chamado do Senhor em se tornar voz de Deus, levando os louvores e ministrações a todos os povos. Em 2012 Gabriela lançou seu primeiro álbum “Jesus”, em 2014 “Pra Onde Iremos?” e em 2016, “EP Gabriela Rocha” e “Até Transbordar (Ao Vivo)”, seu primeiro CD/DVD ao vivo. Seu segundo EP, “Céu”, foi lançado em 2017 e tornou-se repertório das igrejas brasileiras e internacionais. Em 2019 ela lançou o EP “Hosana” com canções como: Eu e o Rei (Ao Vivo), A Ele a Glória (Ao Vivo) e Diz. Em 2020 lançou a canção “Lugar Secreto (Español)”, que contou com a participação de Christine D'Clario, o EP “Juntos Em Adoração (Live 2020)” que chegou junto com a estreia do canal da ministra no PodCast na plataforma e a canção “Teu Espírito”  e “Seu Nome é Amor” que contou com a collab de Kim Walker Smith - gravado no início de Março/2020, antes das restrições da pandemia - (Recorded in early March/2020 before pandemic restrictions). Ouça e seja abençoado(a)!___ Join Gabriela on: Instagram: https://onilnk.com/r/InstagramGabrielaRochaFacebook: https://onilnk.com/r/FacebookGabrielaRochaTwitter: https://onilnk.com/r/TwitterGabrielaRochaYoutube: https://onilnk.com/r/GabrielaRocha Site Oficial: https://gabrielarocha.com.br/ Get the song here: Subscribe to Kim Walker-Smith’s YouTube Channel here: https://kimwalkersmith.lnk.to/SubscribeID___ Join Kim on: Instagram: https://www.instagram.com/kimwalkersmith/Facebook: https://www.facebook.com/kimwalkersmithmusic/Twitter: https://twitter.com/kimwalkersmithWebsite: http://bravesurrenderbook.com/book.html___Outras músicas de Gabriela Rocha (Watch more videos of Gabriela Rocha):- Teu Espírito (Your Spirit): https://onilnk.com/r/TeuEspirito Kim Walker Gabriela Rocha- Lugar Secreto: https://onilnk.com/r/Lugar_Secreto- Eu Navegarei: https://onilnk.com/r/EuNavegarei_- Creio Que Tu És a Cura: https://onilnk.com/r/CreioQueTuEsaCura- Diz (You Say): https://onilnk.com/r/Diz- Hosana: https://onilnk.com/r/Hosana_- Santo Espírito Vem: https://onilnk.com/r/SantoEspiritoVem- Céu: https://onilnk.com/r/Ceu- Eu e o Rei: https://onilnk.com/r/EueoRei- A Ele a Glória: https://onilnk.com/r/A_Ele_A_Gloria- Meu Coração é Teu + Pra Te Adorar: https://onilnk.com/r/MeuCoracaoeTeu+PraTeAdorar- Correrei: https://onilnk.com/r/Correrei_- Estou Seguro: https://onilnk.com/r/Estou_Seguro- Leão: https://onilnk.com/r/Leao- A Ele a Glória / Porque Ele Vive:https://onilnk.com/r/AEleaGloria+PorqueEleVive- Abraça - me: https://onilnk.com/r/Abraca_Me___#GabrielaRocha #KimWalkerSmith #SeuNomeEAmor"
"pQsTLiZ9c6o","Anitta Me Gusta Remix with Cardi B and 24KGoldn [Official Lyric Video]","2020-11-20T05:00:07Z","UCqjjyPUghDSSKFBABM_CXMw","Anitta","10","20.20.11","Anitta|Melody|Funk|Pop|24kgoldn|me gusta|cardi b|cardi|24k|24kgolden|brasil|brazil|rio|latin|mike towers|myke twoers|24kgoldn feature|spanish pop|new cardi b","104966","24004","368","3772","https://i.ytimg.com/vi/pQsTLiZ9c6o/default.jpg","False","False","Me Gusta Remix with Cardi B and 24KGoldn Out Now https://Anitta.lnk.to/MeGustaRemix LYRICS: if you like what you see baby you should come with me know this spot up out in rio i could fuck you on the beach i’m ya type what it seem e eu sei que portuguésshawty got a lil dinero so it’s double Gs n Csbeen watching u get wildbeen wanting me just found outdon’t come around town but i’m there if you down1 phone call figure shit outbeen holdin back i knowget hotter than fogogood looking assthat’s what im looking atyou already know CHORUS:A mí me gustan las mujereswhen they shake their ya ya ya A mí gusta when they wantthey go and get it, ya ya ya A mí me guuuuu, a mí me guuuuuA mí me gus... CARDI B:La cardi!He like to eat the cake like its my B day!Y to lo dia es mi cumpleanos!Boy I like it ruff don’t take it easy!Gangsta, yeah I like it in the BandoMe gustan lo macho y que coman cuca que haciendo el amor me jale la pelucaEl me dijo que le facina mi bundaAmi me gusta el dinero no te confundaI like girls that kiss on girls eso me pone on fya yah!I like birkins I like murking all my haters yah yah yah!Yo tengo el sazon de una afro latinay muevo mi cintura como shakirala Cardi y Anitta two fly mamacitasBad bitches me gustan toditas! CHORUSA mí me gustan las mujereswhen they shake their ya ya ya A mí gusta when they wantthey go and get it, ya ya ya A mí me guuuuu, a mí me guuuuuA mí me gus ... TRAya ya ya  TRAya ya    ya ya ya  TRAAnitta:I don’t know what you’re used tobut I know that you have never tried something like this I don’t know what you’re used tobut it doesn’t matter cuz I know you Gon like this Eso que tienes ahí Lay it down to my body Lo que tú quieras de mí Do whatever you got me24k:been holdin back i knowget hotter than fogogood looking assthat’s what im looking atyou already know CHORUSA mí me gustan las mujereswhen they shake their ya ya ya A mí gusta when they wantthey go and get it, ya ya ya A mí me guuuuu, a mí me guuuuuA mí me gus... SUBSCRIBE HERE ▶ https://www.youtube.com/channel/UCqjjyPUghDSSKFBABM_CXMw?sub_confirmation=1ANITTA: Spotify | http://sptfy.com/1PY8Instagram | http://instagram.com/anittaTwitter | http://twitter.com/anittaFacebook | http://facebook.com/AnittaOficial#Anitta #24KGoldn #CardiB"
"w2Rq9DwvmO0","AMONG US COM ERIK CARR","2020-11-20T04:10:34Z","UC7GEkU7y5RRD5BLWiZKDeFg","Celso Portiolli","24","20.20.11","among us|celso portiolli|portiolli","170705","17725","316","148","https://i.ytimg.com/vi/w2Rq9DwvmO0/default.jpg","False","False","iNSCREVA-SE NO CANAL DO ERIK CARR  https://urless.in/ZfblpEntra no meu Discord: https://discord.gg/celsoportiolliClica aqui: https://bit.ly/321gG19 e inscreva-se | Chama a galera pra live!!!!"
"ORU1HecpVNY","Marcha de Núpcias","2020-11-19T10:52:42Z","UCm6Kk_E9qUcPEEAiwsOzzXQ","Zé Neto & Cristiano - Topic","10","20.20.11","Zé Neto & Cristiano|Zé Neto & Cristiano Voz & Violão|Marcha de Núpcias","61041","1742","57","70","https://i.ytimg.com/vi/ORU1HecpVNY/default.jpg","False","False","Provided to YouTube by Som LivreMarcha de Núpcias · Zé Neto & CristianoZé Neto & Cristiano Voz & Violão℗ 2020 Som LivreReleased on: 2020-11-20Auto-generated by YouTube."
"NDYnQVRKud4","LIGA LBR SEASON 2 / BRAZILIAN LEAGUE REVOLUTION","2020-11-20T03:12:09Z","UCS9ftVe_M9NyxJ8ggNsfQrA","Liga LBR","20","20.20.11","[none]","310975","37092","311","40","https://i.ytimg.com/vi/NDYnQVRKud4/default.jpg","False","False","BRAZILIAN LEAGUE REVOLUTION NIMO TV : https://www.nimo.tv/ligalbrSEJAM TODOS BEM VINDOS AO CAMPEONATO QUE VEIO PARA REVOLUCIONAR O CENÁRIO DO COMPETITIVO DE FREEFIRE, ONDE GRANDES EQUIPES SE ENFRENTAM EM BUSCA DE UM MESMO OBJETIVO, SEREM CAMPEÕES !"
"J0QZJqYb3lo","Debate Rio 2020 - Olho no candidato, olho no voto","2020-11-20T02:49:12Z","UCzQxHUiLa5prpJoyOxS0GSA","TV Band Rio","25","20.20.11","[none]","41700","1863","93","696","https://i.ytimg.com/vi/J0QZJqYb3lo/default.jpg","False","False","Assista ao vivo ao debate entre os candidatos à Prefeitura do Rio de Janeiro, Marcelo Crivella e Eduardo Paes."
"G_VKjGoyoCE","CNCO - Mis Ojos Lloran Por Ti (Official Video)","2020-11-20T05:00:10Z","UC23ROAqt3prjnS89uHwcaaQ","CNCOVEVO","10","20.20.11","cnco|mis ojos lloran por ti|cnco mis ojos lloran por ti|mis ojos lloran por ti video oficial|official video mis ojos lloran por ti|letra mis ojos lloran por ti|CNCO 2020|lo nuevo de cnco|mis ojos lloran por ti lyrics|deja vu|cnco beso|beso|reggaeton lento|Big Boy|CNCO|Latin Pop|Mis Ojos Lloran Por Ti|Sony Music Latin","886173","195396","4061","31190","https://i.ytimg.com/vi/G_VKjGoyoCE/default.jpg","False","False","CNCO – Mis Ojos Lloran Por Ti (Official Video)Music: Apple Music: https://smarturl.it/MisOjosLloranPorTi/applemusic Spotify: https://smarturl.it/MisOjosLloranPorTi/spotify Amazon: https://smarturl.it/MisOjosLloranPorTi/az YouTube: https://smarturl.it/MisOjosLloranPorTi/youtube iTunes: https://smarturl.it/MisOjosLloranPorTi/itunes Deezer: https://smarturl.it/MisOjosLloranPorTi/deezerOfficial Site: http://www.cncomusic.comFacebook: https://www.facebook.com/CNCOmusicTwitter: https://twitter.com/CNCOmusicInstagram: https://www.instagram.com/CNCOmusic#CNCO #MisOjosLloranPorTi #DeJaVuOfficial Music Video by CNCO performing “Mis Ojos Lloran Por Ti” © 2020 Sony Music Entertainment US Latin LLC"
"w2GXdb-pHo8","aespa(에스파) - Black Mamba [Music Bank / 2020.11.20]","2020-11-20T08:42:51Z","UC5BMQOsAB8hKUyHu9KI6yig","KBS World","24","20.20.11","kbs|kbsworld|kbs world|韓流|放送|韩国综艺|韩国电视剧|truyền hình Hàn Quốc|ประเทศเกาหลีใต้|ละคร|Corea|Corée|دراما|دراما كورية|kbskpop|yt:cc=on|kpop|KBSWorld|Korea|Korean|Drama|KBS|K-Pop|Entertainment|Documentary|Music|Bank|영어자막|English|Subtitle|kbsworldTV|Caption|World|뮤직뱅크|musicbank|kbs월드|월드TV|kbs 월드|world tv|worlddtv|koreaTV|koreanTV|korea TV|korean TV|케이팝|kTV|K TV|한국방송|월드|eng|sub eng|South Korea|idol stage|idol|aespa|에스파|Black Mamba","1738783","218226","7545","14771","https://i.ytimg.com/vi/w2GXdb-pHo8/default.jpg","False","False","Click the Caption button to activate subtitle!▶Full EpisodesMusic Bank clips:https://www.youtube.com/playlist?list=PLMf7VY8La5RGym7CKoCfDFz_qb_WxU8RyMusic Bank interviews & winning moments:https://www.youtube.com/playlist?list=PLMf7VY8La5RHEIZ71XBEU9t9HQNKqm83YThe Return of Superman:https://www.youtube.com/playlist?list=PLMf7VY8La5RFIeOyIZ5IOm68WVb7c2dyTDogs are incredible:https://www.youtube.com/playlist?list=PLMf7VY8La5RHyRoQL25aDHMIyqG6qmvbsStars' Top Recipe at Fun-Staurant:https://www.youtube.com/playlist?list=PLMf7VY8La5RGn0amdjSh8_3rU4zcApL3NUnasked Family:https://www.youtube.com/playlist?list=PLMf7VY8La5RHOrGquk0-VpaVNW1J1vLh5The Miracle We Met:https://www.youtube.com/playlist?list=PLMf7VY8La5RFRfeoLBQ-VtoLB3oPlMeTt2019 KBS Song Festival: https://www.youtube.com/playlist?list=PLMf7VY8La5RF_MYEdtuaOYEu5C7CYx3RHWhen you are now sure what to watch:https://www.youtube.com/playlist?list=PLMf7VY8La5REjpb94an3gNiRHYJOx8fz8▶Subscribe KBS World Official PagesYoutube Subscribe：https://www.youtube.com/kbsworldHomepage: http://www.kbsworld.co.kr Facebook: http://www.facebook.com/kbsworldTwitter: http://twitter.com/kbsworldtv Instagram: https://www.instagram.com/kbsworldtv/Line: https://goo.gl/g5iRQVAndroid Download : http://bit.ly/1NOZFKrIOS Download : http://apple.co/1NktctW"
"5HMBniu9Evg","Lana Del Rey - Summertime The Gershwin Version","2020-11-19T23:00:01Z","UC3N5y6UWKJaKqoU2b_0MfTQ","LanaDelReyVEVO","10","20.20.11","Lana|Del|Rey|Summertime|The|Gershwin|Version|Polydor|Records|Pop","654188","138622","832","9767","https://i.ytimg.com/vi/5HMBniu9Evg/default.jpg","False","False","Lana Del Rey - Summertime (The Gershwin Version)Listen now: https://smarturl.it/SummertimeGershwin Donation links:NY Phil: http://www.nyphil.org/donateLA Phil: https://www.laphil.com/support/give-now http://www.lanadelrey.com Follow Lana Del Rey:http://www.instagram.com/lanadelreyhttp://www.facebook.com/lanadelreyhttp://www.twitter.com/lanadelreyhttp://lanadelrey.tumblr.com #LanaDelReyMusic video by Lana Del Rey performing Summertime The Gershwin Version. © 2020 Lana Del Rey, under exclusive licence to Universal Music Operations Limited"
"wlf20t7LH4M","11. L7NNON - INABALÁVEL part. MC Hariel | HHR","2020-11-19T17:00:38Z","UCjUOSfBPBQxjbWh1uqLvmdA","L7NNON","10","20.20.11","[none]","221469","34916","85","528","https://i.ytimg.com/vi/wlf20t7LH4M/default.jpg","False","False","Letra: L7NNON & MC HARIEL Prod. @papatinho Mix/Master: @2f_uflow Edição: @alcanceagencia e L7NNON Lyric:@alcanceagenciaImagens: @cochiguimaraesCapa: @asfotosdejoaoDireção Executiva: @alvesdaniel07©️ 2020 Papatunes"
"4Sc8_eKro_M","“Caiu a teoria dos seguidores”, diz Jakelyne após eliminação de Mirella | A Fazenda 12","2020-11-20T05:21:35Z","UCw4YGFtvDgOL09KrFpqj6kg","A Fazenda","24","20.20.11","acelere|aclr|a fazenda|fazenda talks|marcos mion|rodrigo carelli|multiplataforma|reality show|record tv|peões|roça|prova do fazendeiro|poder da chama|prova de fogo|Biel|Carol Narizinho|Cartolouco|Fernandinho Beatbox|Jakeyne Oliveira|Jojo Todynho|JP Gadêlha|Juliano Ceglia|Lidi Lisboa|Lipe Ribeiro|Lucas|Maciel|Luiza Ambiel|Mariano|Mateus Carrieri|MC Mirella|Raissa Barbosa|Rodrigo Moraes|Stéfani Bays|Tays Reis|Victória Villarim","485103","17866","395","3843","https://i.ytimg.com/vi/4Sc8_eKro_M/default.jpg","False","False","Uma das grandes certezas entre os peões era a força de Mirella com o público aqui de fora, por causa de seus quase 20 milhões de seguidores no Instagram. A saída da cantora foi um choque para todos e acabou derrubando a teoria de que a força na internet seria o mais relevante no jogo.Inscreva-se no canal A Fazenda: http://r7.com/8IZb Site oficial: https://afazenda.r7.com/a-fazenda-12Assista às íntegras no PlayPlus: https://www.playplus.comTikTok: https://vm.tiktok.com/ZS5cTvgC/Facebook: https://www.facebook.com/AFazendaRecordInstagram: https://www.instagram.com/afazendarecordTwitter: https://twitter.com/afazendarecord#AFazenda12 #MarcosMion #FogoNoFeno"
"tDX9qGmGq4M","Monster Live Stream (Shawn Mendes & Justin Bieber)","2020-11-20T04:59:11Z","UCAvCL8hyXjSUHKEGuUPr1BA","Shawn Mendes","24","20.20.11","[none]","850734","146637","612","2245","https://i.ytimg.com/vi/tDX9qGmGq4M/default.jpg","False","False","“Monster” out now: https://Monster.lnk.to/Single New album WONDER from Shawn Mendes available Dec 4thPre-order now: https://wonder.lnk.to/Album Listen to Holy + Lonely from Justin Bieberhttps://justinbieber.lnk.to/OutNow Follow Shawn:Instagram | https://www.instagram.com/shawnmendes/Twitter | https://twitter.com/ShawnMendesFacebook | https://www.facebook.com/ShawnMendesOfficialTikTok | https://www.tiktok.com/@shawnmendesWebsite | http://www.shawnmendesofficial.com/ Follow Justin:Instagram | http://instagram.com/justinbieberTwitter | http://twitter.com/justinbieberFacebook | http://facebook.com/justinbieberTikTok | https://www.tiktok.com/@justinbieberWebsite | https://www.justinbiebermusic.com/"
"yLCzHPdUeng","PlayStation 5: Evento de Lançamento Brasil","2020-11-19T04:14:52Z","UC6i4mzH3OPrZV0p64zoz-Ww","PlayStation Brasil","20","20.20.11","playstation 5|ps5|evento lançamento ps5|ps5 brasil|ps5 no brasil|ps5 br|playstation 5 brasil","1491820","119013","2288","523","https://i.ytimg.com/vi/yLCzHPdUeng/default.jpg","False","False","É com grande prazer e empolgação que nós anunciamos nosso evento digital para a chegada da nova geração: Evento de Lançamento do PlayStation 5 no Brasil. Mais que um lançamento, a chegada do PlayStation 5 é um momento digno para celebrar!Como bons brasileiros, nós teremos uma grande festa com muitas atrações e surpresas. Entre os convidados da livestream estão o Time PlayStation, uma equipe de platina formada por Projota, Bibi Tatto, Gabriel Medina, Fernanda Gentil, Bruno Corrêa e Coisa de Nerd! Eles jogarão com outros convidados, os youtubers gamers que os fãs já conhecem e amam.Além disso, para tornar o evento ainda mais festivo, teremos um momento Spotify, para promover o nosso novo Controle de Mídia do PlayStation 5 e seu botão dedicado para o aplicativo. A atração será um pocket show do Projota! Também compartilharemos o link de uma playlist especial para o público gamer feita no Spotify. Se juntem a nós para o lançamento do PlayStation 5 no Brasil!#PS5NoBrasil #PlayHasNoLimits #JogarNaoTemLimites"
"d_cHJ9omOtc","COCIELO E TATA - PROGRAMA EU FICO LOKO #30","2020-11-19T01:39:01Z","UCwQSkyrft0ohf-ra21yIs9Q","EU FICO LOKO","24","20.20.11","euficoloko|eu fico loko|lokão|Christian Figueiredo|canal eu fico loko|podcast|programa eu fico loko|entrevista|christian figueiredo entrevista","807022","91917","675","901","https://i.ytimg.com/vi/d_cHJ9omOtc/default.jpg","False","False","Hoje vamos receber esse tão amado casal que já é de casa, Tacielo, ou Julio Cocielo e Tata Estaniecki. Para co-host, ninguém melhor que a Zoo para agregar nesse crossover de casais."
"BUAJcZxjVb4","Correntes","2020-11-20T00:05:44Z","UC-RdUfR10OdMguizmr8g8Vg","Priscilla Alcântara - Topic","10","20.20.11","Priscilla Alcantara|Correntes","32099","5676","130","371","https://i.ytimg.com/vi/BUAJcZxjVb4/default.jpg","False","False","Provided to YouTube by Sony Music EntertainmentCorrentes · Priscilla AlcantaraCorrentes℗ 2020 Sony Music Entertainment Brasil ltda.Released on: 2020-11-19Composer, Producer: Lucas SilveiraAuto-generated by YouTube."
"zOxO2mkXGZk","Cyberpunk 2077 — Trailer Oficial de Gameplay","2020-11-19T17:31:20Z","UC4zyoIAzmdsgpDZQfO1-lSA","Cyberpunk 2077","20","20.20.11","Cyberpunk|Cyberpunk 2077|CP|CP77|CP2077|2077|gameplay|oficial|trailer|videogame|game|jogo|RPG|Night City|FPP|cd projekt|cd projekt red|CDPR|cd project|cd project red|Xbox|Xbox One|PlayStation|PlayStation 4|PS4|PS5|PlayStation 5|PC|Stadia","276973","19480","195","1933","https://i.ytimg.com/vi/zOxO2mkXGZk/default.jpg","False","False","Neste mundo consumido por conflitos sem fim, às vezes apenas um forasteiro terminará o serviço. E esse é você.Cyberpunk 2077, uma história de ação e aventura de mundo aberto da CD PROJEKT RED, está chegando para Xbox One, PlayStation 4, PC e Google Stadia em 10 de dezembro de 2020. O título também será jogável nos consoles Xbox Series X e PlayStation 5, quando disponíveis.Reserve agora: https://www.cyberpunk.net/pre-orderSobre o jogo:Cyberpunk 2077 é uma história de ação e aventura de mundo aberto ambientada em Night City, uma megalópole obcecada por poder, glamour e biomodificações. Você joga como V, um mercenário fora da lei atrás de um implante único que carrega a chave da imortalidade. Você pode personalizar aparatos cibernéticos, conjunto de habilidades e estilo de jogo do personagem e explorar uma vasta cidade onde as decisões tomadas definem a história e o mundo ao seu redor.Saiba mais:https://www.cyberpunk.net https://www.twitter.com/CyberpunkGamehttps://www.facebook.com/CyberpunkGameBR/https://www.instagram.com/CyberpunkGamehttps://www.discord.gg/CyberpunkGamehttps://www.CyberpunkGame.tumblr.comTrilha sonora:Título: Come CloseCriado por: Sebastian Robertson and Daniel DaviesTítulo: SuicideCriado por: Geno Lenardo feat. Valin ZEALE ZamerronTítulo: Makes Me Feel BetterCriado por: Kevin Hastings"
"45cJjkM3rL0","NÃO ACREDITO QUE ELES ABANDONARAM ESSAS MALAS 😱 - ISABELA BORGES","2020-11-19T13:00:00Z","UC11U2x9ReFWxS0qPdjsv_3Q","Isabela Borges","19","20.20.11","isabela|isabela borges|isaborgesh|intercambio na disney|viagem pra disney|estados unidos|orlando|imigração|morar nos eua|morando nos estados unidos|florida|lixo das lojas|lixo estados unidos|vlog eua|rotina nos eua|storage|galpões abandonados|leilão de depositos|leilão de storage|leilão de garagem|venda de garagem|quem da mais|o que tem nos galpões abandonados|o que tem no lixo|compra de garagem|storage abandonado|garagem abandonada","222011","17351","505","0","https://i.ytimg.com/vi/45cJjkM3rL0/default.jpg","True","False","ME SIGA NO INSTA: http://www.instagram.com/isaborgeshCanal do Gabriel: https://www.youtube.com/channel/UC5cWp-FuiZptcxZHRf0e8NQInstagram do Gabriel:  http://www.instagram.com/verdadeirodgParcerias/Publicidade: contatoisaborges@gmail.com✨ Muito obrigada por assistirem o vídeo, não se esqueçam de dar aquele like e de se inscrever no canal pra ficar por dentro de tudo!"
"QZu4Y6d5cLg","NOVA BATALHA! SIRI vs. GOOGLE HOME! QUEM GANHOU?","2020-11-19T13:00:13Z","UCV306eHqgo0LvBf3Mh36AHg","Felipe Neto","24","20.20.11","felipe neto|irmãos neto|americanas|black friday|promoção|desconto|table|siri|google|assistente|assistent|perguntas|como perguntar|robo|robo assistente","2275248","348851","5187","27133","https://i.ytimg.com/vi/QZu4Y6d5cLg/default.jpg","False","False","LOJA DO CANAL - https://www.lolja.com.br/felipe-netoMais uma batalha histórica! Elas vão entrar no ringue e só uma pode vencer. Siri vs Google, quem vencerá?SEJA MEMBRO! - https://www.youtube.com/felipeneto/joinPLAYLIST DA SAGA MINECRAFT! - https://www.youtube.com/playlist?list=PLnRuoKy8h_HsnIf9BNo_a4K63jEyowJ8C"
